Id,Url,ImageUrl,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
925107,/coins/tiim/overview,/media/34478126/tiim.png,TIIM,TIIM,TriipMiles,TriipMiles (TIIM),N/A,N/A,0,500000000,7605,N/A,N/A,N/A,3227,False,False,,,,,
33914,/coins/time/overview,/media/352105/time.png,TIME,TIME,Time,Time (TIME),N/A,N/A,0,710113,7605,N/A,N/A,N/A,923,False,True,710112.8108,0.0,0,0.0,0.0
928385,/coins/timi/overview,/media/35309363/tmc.jpg,TIMI,TIMI,Timicoin,Timicoin (TIMI),N/A,PoW/PoS,0,309664635,N/A,N/A,N/A,N/A,3842,False,True,318331660.264683,436611.0,4572160826063,40.0000000016557,0.0
372812,/coins/tio/overview,/media/14913488/tio.png,TIO,TIO,Trade.io,Trade.io (TIO),N/A,N/A,0,500000000,7605,0x80bc5512561c7f85a3a9508c7df7901b370fa1df,N/A,N/A,1808,False,True,223534822.661023,0.0,0,0.0,0.0
419579,/coins/tiostar/overview,/media/16746450/tio.png,TIO*,TIO*,Tio Tour Guides,Tio Tour Guides (TIO*),N/A,N/A,0,17100000,7605,0x16b5a0de0520e1964a20ac8ef4034bd7d0920d8f,N/A,N/A,1910,False,False,17100000.0,0.0,0,0.0,0.0
928192,/coins/tiox/overview,/media/35309225/tiox.png,TIOX,TIOX,Trade Token X,Trade Token X (TIOX),N/A,N/A,0,223534822.661022743815939072,7605,0xd947b0ceab2a8885866b9a04a06ae99de852a3d4,N/A,N/A,3819,False,False,223534822.661023,0.0,0,0.0,0.0
910663,/coins/tip/overview,/media/34155504/tip.png,TIP,TIP,Tip Blockchain,Tip Blockchain (TIP),DPoS,PoS,0,1000000000,N/A,N/A,N/A,N/A,2929,False,True,,,,,
870188,/coins/tips/overview,/media/30002340/tips.jpg,TIPS,TIPS,FedoraCoin,FedoraCoin (TIPS),Scrypt,PoW,0,500000000000,N/A,N/A,N/A,N/A,2672,False,True,,,,,
4624,/coins/tit/overview,/media/20064/ttc.png,TIT,TIT,TittieCoin,TittieCoin (TIT),PHI1612,PoS,0,2300000000,N/A,N/A,N/A,N/A,217,False,True,1618465536.8902,279621.0,141244121888513,0.0,0.0
927255,/coins/titan/overview,/media/35284338/titan.png,TITAN,TITAN,Titan,Titan (TITAN),N/A,N/A,0,125000000,7605,N/A,N/A,N/A,3627,False,False,,,,,
175671,/coins/tix/overview,/media/1383690/tix.png,TIX,TIX,Blocktix,Blocktix (TIX),N/A,N/A,0,62500000,7605,0xea1f346faf023f974eb5adaf088bbcdf02d761f4,N/A,N/A,1285,False,True,62500000.0,0.0,0,0.0,0.0
920768,/coins/tka/overview,/media/34477777/tka.png,TKA,TKA,Tokia,Tokia (TKA),N/A,N/A,0,52669276,7605,0xdae1baf249964bc4b6ac98c3122f0e3e785fd279,N/A,N/A,3047,False,True,52669276.6625749,0.0,0,0.0,0.0
926931,/coins/tkd/overview,/media/35264349/tokedo.png,TKD,TKD,Tokedo,Tokedo (TKD),N/A,N/A,0,78750000,7605,0xf89baa73f7319bcb8a645f4c7a8e7cdb296acddb,N/A,N/A,3589,False,False,78750709.2929598,0.0,0,0.0,0.0
815269,/coins/tkln/overview,/media/30001725/tkln.jpg,TKLN,TKLN,Taklimakan,Taklimakan (TKLN),N/A,N/A,0,1000000000,7605,0x0675daa94725a528b05a3a88635c03ea964bfa7e,N/A,N/A,2469,False,True,828179381.0,0.0,0,0.0,0.0
71077,/coins/tkn/overview,/media/1383157/tkn.png,TKN,TKN,TokenCard  ,TokenCard   (TKN),N/A,N/A,0,39406760,7605,0xaaaf91d9b90df800df4f55c205fd6989c977e73a,N/A,N/A,1197,False,True,39406759.9283204,0.0,0,0.0,0.0
22458,/coins/tknstar/overview,/media/351104/tkn.png,TKN*,TKN*,TrollTokens,TrollTokens (TKN*),SHA256,PoW/PoS,0,860000000,N/A,N/A,N/A,N/A,674,False,True,,,,,
360229,/coins/tkr/overview,/media/14761909/tkr.png,TKR,TKR,CryptoInsight,CryptoInsight (TKR),N/A,N/A,0,12529747,7605,0xb45a50545beeab73f38f31e5973768c421805e5e,N/A,N/A,1758,False,True,12529746.9481503,0.0,0,0.0,0.0
35124,/coins/tks/overview,/media/35309097/tks.png,TKS,TKS,Tokes,Tokes (TKS),N/A,PoS,0,50000000,20131,N/A,N/A,N/A,956,False,True,50000000.0,277614.0,0,0.0,0.0
311176,/coins/tkt/overview,/media/12318093/tkt.png,TKT,TKT,Crypto Tickets,Crypto Tickets (TKT),N/A,N/A,0,52006540,7605,0x233cea452c8b2e46f54d3772592edfeb8edbb763,N/A,N/A,1603,False,True,52006539.7038916,0.0,0,0.0,0.0
757542,/coins/tky/overview,/media/27010658/tky.png,TKY,TKY,THEKEY Token,THEKEY Token (TKY),NeoScrypt,N/A,0,10000000000,27368,N/A,N/A,N/A,2235,False,True,9795844687.0,0.0,0,0.0,0.0
925016,/coins/tlnt/overview,/media/34478082/tlnt.jpg,TLNT,TLNT,Talent Token,Talent Token (TLNT),N/A,N/A,0,350000000,7605,N/A,N/A,N/A,3200,False,False,,,,,
843567,/coins/tlp/overview,/media/30001964/tlp.jpg,TLP,TLP,TulipCoin,TulipCoin (TLP),Scrypt,PoW/PoS,0,5250000000,N/A,N/A,N/A,N/A,2531,False,True,,,,,
928704,/coins/tlt/overview,/media/35309542/tlt.jpg,TLT,TLT,Travelertoken,Travelertoken (TLT),N/A,N/A,0,895522388,7605,N/A,N/A,N/A,3933,False,False,,,,,
925322,/coins/tlu/overview,/media/34478242/tlu.png,TLU,TLU,Irene Energy,Irene Energy (TLU),N/A,N/A,0,500000000,4614,N/A,N/A,N/A,3280,False,False,,,,,
5284,/coins/tmc/overview,/media/20451/tmc.png,TMC,TMC,TimesCoin,TimesCoin (TMC),N/A,N/A,0,16000000,N/A,N/A,N/A,N/A,253,False,True,0.0,0.0,0,0.0,0.0
199887,/coins/tme/overview,/media/1383905/tme.png,TME,TME,Timereum,Timereum (TME),N/A,N/A,0,N/A,7605,N/A,N/A,N/A,1417,False,True,0.0,0.0,0,0.0,0.0
301150,/coins/tmtstar/overview,/media/12317977/tmt.png,TMT*,TMT*,ToTheMoon,ToTheMoon (TMT*),N/A,N/A,0,51750000,7605,N/A,N/A,N/A,1573,False,False,,,,,
877052,/coins/tmtstarstar/overview,/media/32655863/tmt.png,TMT**,TMT**,Traxia Membership Token,Traxia Membership Token (TMT**),N/A,N/A,0,1000000000,7605,0x3209f98bebf0149b769ce26d71f7aea8e435efea,N/A,N/A,2685,False,True,1000000000.0,0.0,0,0.0,0.0
925371,/coins/tmtg/overview,/media/34478274/tmtg.png,TMTG,TMTG,Digital Gold Exchange,Digital Gold Exchange (TMTG),N/A,N/A,0,10000000000,7605,0x10086399dd8c1e3de736724af52587a2044c9fa2,N/A,N/A,3293,False,True,10000000000.0,0.0,0,0.0,0.0
517483,/coins/tnb/overview,/media/16746672/tnb.png,TNB,TNB,Time New Bank,Time New Bank (TNB),N/A,N/A,0,5541877892.218590616799998,7605,0xf7920b0768ecb20a123fac32311d07d193381d6f,N/A,N/A,1976,False,True,4415707418.21869,0.0,0,0.0,0.0
711252,/coins/tnc/overview,/media/25792672/tnc.png,TNC,TNC,Trinity Network Credit,Trinity Network Credit (TNC),N/A,N/A,0,1000000000,27368,N/A,N/A,N/A,2134,False,True,485996666.0,0.0,0,0.0,0.0
186309,/coins/tnt/overview,/media/1383800/tnt.png,TNT,TNT,Tierion,Tierion (TNT),N/A,N/A,0,1000000000,7605,0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,N/A,N/A,1354,False,True,1000000000.0,0.0,0,0.0,0.0
341019,/coins/toa/overview,/media/12318334/toacoin.png,TOA,TOA,TOA Coin,TOA Coin (TOA),Scrypt,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,1705,False,True,0.0,0.0,0,0.0,0.0
28317,/coins/today/overview,/media/351521/today.png,TODAY,TODAY,TodayCoin,TodayCoin (TODAY),Scrypt,PoW,0,39200000,N/A,N/A,N/A,N/A,756,False,True,,,,,
625173,/coins/tok/overview,/media/20780659/tok.png,TOK,TOK,TokugawaCoin,TokugawaCoin (TOK),Scrypt,PoW,0,N/A,N/A,N/A,N/A,N/A,2031,False,True,16291546.4569634,71984.0,5129182290906,17.9999959649932,0.0
779014,/coins/tokc/overview,/media/27010853/tokc.jpg,TOKC,TOKC,Tokyo Coin,Tokyo Coin (TOKC),X13,PoS,0,800000000,N/A,N/A,N/A,N/A,2338,False,True,230298925.0,0.0,0,0.0,0.0
215602,/coins/tom/overview,/media/1383992/tom.png,TOM,TOM,Tomahawkcoin,Tomahawkcoin (TOM),N/A,N/A,0,200000000,20131,N/A,N/A,N/A,1449,False,True,,,,,
816702,/coins/tomo/overview,/media/30001748/tomo.jpg,TOMO,TOMO,TomoChain,TomoChain (TOMO),N/A,N/A,0,100000000,7605,0x8b353021189375591723e7384262f45709a3c3dc,N/A,N/A,2477,False,True,100000000.0,0.0,0,0.0,0.0
925484,/coins/topc/overview,/media/34478338/topchain.png,TOPC,TOPC,Topchain,Topchain (TOPC),N/A,N/A,0,840000000,7605,0x1b6c5864375b34af3ff5bd2e5f40bc425b4a8d79,N/A,N/A,3322,False,True,840000000.0,0.0,0,0.0,0.0
4625,/coins/tor/overview,/media/19934/tor.png,TOR,TOR,TorCoin,TorCoin (TOR),X11,PoW/PoS,0,10000000,N/A,N/A,N/A,N/A,218,False,True,1431851.00002479,274803.0,120729003462.98,0.0,0.0
927562,/coins/tos/overview,/media/35307373/tos.png,TOS,TOS,KRATOS,KRATOS (TOS),N/A,N/A,0,300000000,7605,N/A,N/A,N/A,3740,False,True,,,,,
928440,/coins/toss/overview,/media/35309395/toss.png,TOSS,TOSS,PROOF OF TOSS,PROOF OF TOSS (TOSS),N/A,N/A,0,1100000000,7605,N/A,N/A,N/A,3853,False,False,,,,,
28087,/coins/tot/overview,/media/351497/tot.png,TOT,TOT,TotCoin,TotCoin (TOT),Scrypt,PoW/PoS,0,1613150000,N/A,N/A,N/A,N/A,734,False,True,,,,,
925554,/coins/totstar/overview,/media/34478385/tot.jpg,TOT*,TOT*,Trecento Blockchain Capital,Trecento Blockchain Capital (TOT*),N/A,N/A,0,35000000,7605,N/A,N/A,N/A,3334,False,False,,,,,
745017,/coins/tpaystar/overview,/media/27010575/tpay.png,TPAY*,TPAY*,TokenPay,TokenPay (TPAY*),POS 3.0,PoS,0,25000000,N/A,N/A,N/A,N/A,2198,False,True,19905646.6637973,551217.0,0,0.0,60.0
914756,/coins/tpc/overview,/media/34155583/tpc.png,TPC,TPC,TPCash,TPCash (TPC),Scrypt,PoW/PoS,0,1000000000,N/A,N/A,N/A,N/A,2975,False,False,5403802.49590733,544926.0,0,0.0,64.0
32882,/coins/tpg/overview,/media/351948/tpg.png,TPG,TPG,Troll Payment,Troll Payment (TPG),PoS,N/A,0,N/A,N/A,N/A,N/A,N/A,893,False,True,,,,,
29926,/coins/tra/overview,/media/351700/tra.png,TRA,TRA,Tetra,Tetra (TRA),Scrypt,PoW,0,N/A,N/A,N/A,N/A,N/A,826,False,True,,,,,
716641,/coins/trac/overview,/media/27010463/trac.png,TRAC,TRAC,OriginTrail,OriginTrail (TRAC),N/A,N/A,0,500000000,7605,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,N/A,N/A,2150,False,True,500000000.0,0.0,0,0.0,0.0
925506,/coins/traid/overview,/media/34478353/traid.png,TRAID,TRAID,Traid,Traid (TRAID),NeoScrypt,PoW/PoS,0,252000000,N/A,N/A,N/A,N/A,3326,False,False,0.0,0.0,0,0.0,120.0
920939,/coins/trak/overview,/media/34477792/trak-2.jpg,TRAK,TRAK,TrakInvest,TrakInvest (TRAK),N/A,N/A,0,155294118,7605,0x12759512d326303b45f1cec8f7b6fd96f387778e,N/A,N/A,3057,False,False,155294118.0,0.0,0,0.0,0.0
928553,/coins/travel/overview,/media/35309459/travel.jpg,TRAVEL,TRAVEL,Travelvee,Travelvee (TRAVEL),N/A,N/A,0,47000000,7605,0x38a811bb19665E9f4FF4061FA4b7e0Cca92507BA,N/A,N/A,3891,False,False,47000000.0,0.0,0,0.0,0.0
4626,/coins/trc/overview,/media/19938/terracoin.png,TRC,TRC,TerraCoin,TerraCoin (TRC),SHA256,PoW,0,42000000,N/A,N/A,N/A,N/A,219,False,True,22935396.0,0.0,0,0.0,120.0
815627,/coins/trck/overview,/media/30001735/trck.jpg,TRCK,TRCK,Truckcoin,Truckcoin (TRCK),CryptoNight,PoW,0,N/A,N/A,N/A,N/A,N/A,2475,False,False,185743604.096984,0.0,0,0.0,240.0
371004,/coins/trct/overview,/media/14913462/trct.png,TRCT,TRCT,Tracto,Tracto (TRCT),N/A,N/A,0,70000000,7605,0x30ceCB5461A449A90081F5a5F55db4e048397BAB,N/A,N/A,1796,False,True,70000000.0,0.0,0,0.0,0.0
769862,/coins/trdt/overview,/media/27010784/trdt.png,TRDT,TRDT,Trident,Trident (TRDT),N/A,N/A,0,3000000,7605,0x33f90Dee07c6E8B9682dD20F73E6C358B2ED0f03,N/A,N/A,2297,False,True,3000000.0,0.0,0,0.0,0.0
927331,/coins/tree/overview,/media/35284383/hyper.png,TREE,TREE,HyperionX,HyperionX (TREE),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3656,False,True,,,,,
928359,/coins/tret/overview,/media/35309353/tret.png,TRET,TRET,Tourist Review,Tourist Review (TRET),N/A,N/A,0,9099963323,7605,0xc6d603a9df53d1542552058c382bf115aace70c7,N/A,N/A,3838,False,True,8500000000.0,0.0,0,0.0,0.0
927654,/coins/trex/overview,/media/35308874/trex.png,TREX,TREX,TreeBlock,TreeBlock (TREX),N/A,N/A,0,10000000000,7605,N/A,N/A,N/A,3763,False,False,,,,,
777368,/coins/trf/overview,/media/27010832/trf.png,TRF,TRF,Travelflex,Travelflex (TRF),Dagger,PoW,0,100000000,N/A,N/A,N/A,N/A,2324,False,True,107325266.027783,517760.0,1182224,0.0,60.0
5341,/coins/tri/overview,/media/350568/tri.png,TRI,TRI,Triangles Coin,Triangles Coin (TRI),X13,PoW/PoS,0,120000,N/A,N/A,N/A,N/A,309,False,True,130386.361872,1159003.0,0,0.03571699999884,0.0
402884,/coins/tria/overview,/media/16404852/tria.png,TRIA,TRIA,Triaconta,Triaconta (TRIA),N/A,N/A,0,N/A,7605,0x3293cc907fde439b39aedaf1b982785adaff186b,N/A,N/A,1880,False,True,276000.802799488,0.0,0,0.0,0.0
186253,/coins/tribe/overview,/media/1383797/tribe.jpg,TRIBE,TRIBE,TribeToken,TribeToken (TRIBE),N/A,N/A,0,N/A,7605,N/A,N/A,N/A,1352,False,False,,,,,
34483,/coins/trick/overview,/media/352127/trick.png,TRICK,TRICK,TrickyCoin,TrickyCoin (TRICK),PoS,PoS,0,N/A,N/A,N/A,N/A,N/A,936,False,True,,,,,
27996,/coins/trig/overview,/media/351489/trg.png,TRIG,TRIG,Trigger,Trigger (TRIG),N/A,N/A,0,100000000,19745,N/A,N/A,N/A,726,False,True,32105578.0,0.0,0,0.0,0.0
925516,/coins/trio/overview,/media/34478359/tripio.png,TRIO,TRIO,Tripio,Tripio (TRIO),N/A,N/A,0,5000000000,7605,0x8b40761142b9aa6dc8964e61d0585995425c3d94,N/A,N/A,3327,False,True,5000000000.0,0.0,0,0.0,0.0
329767,/coins/trip/overview,/media/12318231/trip.png,TRIP,TRIP,Trippki,Trippki (TRIP),N/A,N/A,0,200000000,7605,0x8d2dc9a02e2248dbaa8add603a4433f38aea139a,N/A,N/A,1657,False,False,200000000.0,0.0,0,0.0,0.0
5351,/coins/trk/overview,/media/20460/trk.png,TRK,TRK,TruckCoin,TruckCoin (TRK),X11,PoW/PoS,0,0,N/A,N/A,N/A,N/A,319,False,True,240284495.554225,1641351.0,4178269146,199.999692857265,60.0
661619,/coins/troll/overview,/media/20780762/troll.png,TROLL,TROLL,Trollcoin,Trollcoin (TROLL),Scrypt,PoW/PoS,0,900000000,N/A,N/A,N/A,N/A,2063,False,True,585384023.0,0.0,0,0.0,62.0
37040,/coins/trst/overview,/media/1381975/trst.png,TRST,TRST,TrustCoin,TrustCoin (TRST),N/A,N/A,0,100000000,7605,0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b,N/A,N/A,983,False,True,100000000.0,0.0,0,0.0,0.0
925023,/coins/trt/overview,/media/34478084/trt.png,TRT,TRT,TuurnT,TuurnT (TRT),N/A,N/A,0,500000000,7605,0xee278a5a5a18fb31bbb4cbe3d4b2490d81cde907,N/A,N/A,3203,False,False,500000000.0,0.0,0,0.0,0.0
757589,/coins/trtl/overview,/media/27010966/untitled-1.png,TRTL,TRTL,TurtleCoin,TurtleCoin (TRTL),CryptoNight,PoW,0,1000000000000,N/A,N/A,N/A,N/A,2237,False,True,37266282092.07,1275006.0,146764494,0.0,30.0
887527,/coins/true/overview,/media/33187843/true.jpg,TRUE,TRUE,True Chain,True Chain (TRUE),N/A,N/A,0,100000000,7605,0xA4d17AB1eE0efDD23edc2869E7BA96B89eEcf9AB,N/A,N/A,2722,False,True,100000000.0,0.0,0,0.0,0.0
20270,/coins/trump/overview,/media/350905/trump.png,TRUMP,TRUMP,TrumpCoin,TrumpCoin (TRUMP),Blake,PoS,0,12000000,N/A,N/A,N/A,N/A,522,False,True,6604387.31869112,716770.0,0,0.0,0.0
5384,/coins/trust/overview,/media/19935/trust.png,TRUST,TRUST,TrustPlus,TrustPlus (TRUST),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,352,False,True,35177260.9337121,0.0,0,0.0,0.0
255293,/coins/trv/overview,/media/9350789/trv.png,TRV,TRV,Travel Coin,Travel Coin (TRV),N/A,N/A,0,200000,7605,0x23cb17d7d079518dbff4febb6efcc0de58d8c984,N/A,N/A,1550,False,True,200000.0,0.0,0,0.0,0.0
909861,/coins/trvc/overview,/media/34077456/trvc.jpg,TRVC,TRVC,Trivecoin,Trivecoin (TRVC),X11,PoW/PoS,0,84000000,N/A,N/A,N/A,N/A,2910,False,True,36923120.6205934,0.0,0,0.0,150.0
925445,/coins/trvr/overview,/media/34478313/trivver.png,TRVR,TRVR,Trivver,Trivver (TRVR),N/A,N/A,0,60000000,7605,N/A,N/A,N/A,3314,False,False,,,,,
911111,/coins/trw/overview,/media/34155516/trw.png,TRW,TRW,Triwer,Triwer (TRW),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,2937,False,False,,,,,
310829,/coins/trx/overview,/media/34477805/trx.jpg,TRX,TRX,TRON,TRON (TRX),N/A,DPoS,0,99142409163.21,N/A,N/A,N/A,N/A,1600,False,True,66696732816.8379,0.0,0,0.0,0.0
922763,/coins/tsc/overview,/media/34477872/tsc.jpg,TSC,TSC,ThunderStake,ThunderStake (TSC),Scrypt,PoW/PoS,0,18000000000,N/A,N/A,N/A,N/A,3097,False,True,201770177.638722,173850.0,0,0.0,120.0
49610,/coins/tse/overview,/media/1382790/tato1.png,TSE,TSE,TattooCoin,TattooCoin (TSE),Scrypt,PoW/PoS,0,500000000,N/A,N/A,N/A,N/A,1115,False,True,,,,,
659973,/coins/tsl/overview,/media/20780749/tsl.png,TSL,TSL,Energo,Energo (TSL),N/A,N/A,0,1000000000,7605,0x03806ce5ef69bd9780edfb04c29da1f23db96294,N/A,N/A,2059,False,True,1000000000.0,0.0,0,0.0,0.0
843543,/coins/tt/overview,/media/30001962/tt.jpg,TT,TT,TravelChain,TravelChain (TT),SHA-512,DPoS,0,2700000000,N/A,N/A,N/A,N/A,2529,False,False,,,,,
927319,/coins/ttb/overview,/media/35284378/ttb.png,TTB,TTB,TrustaBit,TrustaBit (TTB),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3651,False,False,,,,,
4627,/coins/ttc/overview,/media/20069/tit.png,TTC,TTC,TitCoin,TitCoin (TTC),Scrypt,PoW,0,1000000,N/A,N/A,N/A,N/A,220,False,True,0.0,0.0,0,0.0,0.0
928828,/coins/ttn/overview,/media/35309611/ttn.jpg,TTN,TTN,TITA Project,TITA Project (TTN),N/A,N/A,0,250000000,7605,N/A,N/A,N/A,3954,False,False,,,,,
243013,/coins/ttt/overview,/media/9350755/ttt.jpg,TTT,TTT,Tap Project,Tap Project (TTT),N/A,N/A,0,1500000000,7605,N/A,N/A,N/A,1528,False,True,,,,,
922627,/coins/ttu/overview,/media/34477837/ttu.png,TTU,TTU,TaTaTu,TaTaTu (TTU),N/A,N/A,0,10000000000,7605,0x9cda8a60dd5afa156c95bd974428d91a0812e054,N/A,N/A,3090,False,True,10000000000.0,0.0,0,0.0,0.0
925078,/coins/ttv/overview,/media/34478113/ttv.jpg,TTV,TTV,TV-TWO,TV-TWO (TTV),N/A,N/A,0,666666667,7605,0xa838be6e4b760e6061d4732d6b9f11bf578f9a76,N/A,N/A,3215,False,False,611666475.0,0.0,0,0.0,0.0
815372,/coins/tube/overview,/media/33842919/tube.png,TUBE,TUBE,BitTube,BitTube (TUBE),CryptoNight,PoW,0,1000000000,N/A,N/A,N/A,N/A,2471,False,True,80049082.9057215,142415.0,13254745,614.310822740197,120.0
21626,/coins/tur/overview,/media/351020/tur.png,TUR,TUR,Turron,Turron (TUR),N/A,PoS,0,N/A,N/A,N/A,N/A,N/A,616,False,True,,,,,
844139,/coins/tusd/overview,/media/30001972/tusd.png,TUSD,TUSD,True USD,True USD (TUSD),N/A,N/A,0,0,7605,0x0000000000085d4780B73119b644AE5ecd22b376,N/A,N/A,2538,False,True,203171312.72,0.0,0,0.0,0.0
879102,/coins/tut/overview,/media/32655909/tut.png,TUT,TUT,Tutellus,Tutellus (TUT),N/A,N/A,0,1500000000,27368,N/A,N/A,N/A,2702,False,False,,,,,
925915,/coins/tva/overview,/media/34835675/terra.png,TVA,TVA,Terra Virtua,Terra Virtua (TVA),N/A,N/A,0,1200000000,7605,N/A,N/A,N/A,3407,False,False,,,,,
926731,/coins/twc/overview,/media/35264211/twc.png,TWC,TWC,Twilight,Twilight (TWC),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3569,False,False,,,,,
40839,/coins/twist/overview,/media/1382250/twist1.png,TWIST,TWIST,TwisterCoin,TwisterCoin (TWIST),X11,PoW/PoS,0,3195000,N/A,N/A,N/A,N/A,1022,False,True,,,,,
926340,/coins/twistr/overview,/media/34835983/twist.png,TWISTR,TWISTR,TWIST,TWIST (TWISTR),SHA-512,PoS,1,200000000,24294,N/A,N/A,N/A,3461,False,False,200000000.0,0.0,0,0.0,30.0
6105,/coins/twlv/overview,/media/20472/viral.png,TWLV,TWLV,Twelve Coin,Twelve Coin (TWLV),T-Inside,PoW/PoS,0,0,N/A,N/A,N/A,N/A,392,False,True,,,,,
13045,/coins/tx/overview,/media/35309732/tx.png,TX,TX,Transfer,Transfer (TX),X11,PoW/PoS,0,0,N/A,N/A,N/A,N/A,471,False,True,7142600.99999998,0.0,0,0.0,0.0
928550,/coins/txm/overview,/media/35309458/tmoney.png,TXM,TXM,TMONEY,TMONEY (TXM),N/A,N/A,0,400000000,7605,0x66d544b100966f99a72734c7eb471fb9556badfd,N/A,N/A,3890,False,False,,,,,
926704,/coins/txp/overview,/media/35264196/txp.png,TXP,TXP,Trade Pharma Network,Trade Pharma Network (TXP),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3559,False,False,,,,,
338180,/coins/tzc/overview,/media/12318285/tzc.png,TZC,TZC,TrezarCoin,TrezarCoin (TZC),NeoScrypt,PoW/PoS,0,400000000,N/A,N/A,N/A,N/A,1679,False,True,136253100.0,0.0,0,0.0,60.0
926542,/coins/tzo/overview,/media/34836092/tzo.png,TZO,TZO,TANZŌ,TANZŌ (TZO),N/A,N/A,0,500000000,7605,N/A,N/A,N/A,3504,False,False,,,,,
5352,/coins/u/overview,/media/351629/u.jpg,U,U,Ucoin,Ucoin (U),X11,PoS,0,20000000,N/A,N/A,N/A,N/A,320,False,True,2689812.0,0.0,0,0.0,0.0
918067,/coins/u42/overview,/media/34477718/u42.png,U42,U42,You42,You42 (U42),N/A,N/A,0,525000000,7605,N/A,N/A,N/A,3017,False,False,,,,,
45816,/coins/uaec/overview,/media/1382684/uaec.png,UAEC,UAEC,United Arab Emirates Coin,United Arab Emirates Coin (UAEC),X11,PoW/PoS,0,10000000,N/A,N/A,N/A,N/A,1105,False,False,,,,,
861115,/coins/ubc/overview,/media/30002222/ubc.jpg,UBC,UBC,Ubcoin,Ubcoin (UBC),N/A,N/A,0,633837700.532870222418763359,7605,N/A,N/A,N/A,2624,False,True,,,,,
890593,/coins/ubex/overview,/media/33187892/ubex.png,UBEX,UBEX,Ubex,Ubex (UBEX),N/A,PoS,0,4000000000,7605,0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1,N/A,N/A,2749,False,True,4000000000.0,0.0,0,0.0,0.0
28652,/coins/ubiq/overview,/media/351544/ubiq.png,UBIQ,UBIQ,Ubiqoin,Ubiqoin (UBIQ),Progressive-n,PoS,0,500000000,N/A,N/A,N/A,N/A,767,False,True,,,,,
43044,/coins/ubq/overview,/media/1382441/ubq.png,UBQ,UBQ,Ubiq,Ubiq (UBQ),Dagger-Hashimoto,PoW,0,N/A,N/A,N/A,N/A,N/A,1067,False,True,37986668.6977163,235986.0,0,0.0,88.0
889870,/coins/ubt/overview,/media/33187875/rsz_6fqeq4zg_400x400-1.jpg,UBT,UBT,UniBright,UniBright (UBT),N/A,N/A,0,150000000,7605,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,N/A,N/A,2737,False,True,150000000.0,0.0,0,0.0,0.0
706900,/coins/ubtc/overview,/media/33187879/rsz_rc6d5pq9_400x400.jpg,UBTC,UBTC,UnitedBitcoin,UnitedBitcoin (UBTC),SHA256,PoW,0,20166000,N/A,N/A,N/A,N/A,2118,False,True,20166000.0,0.0,5121420000000000,0.0,60.0
299774,/coins/ucash/overview,/media/12317962/xuc.png,UCASH,UCASH,U.CASH,U.CASH (UCASH),N/A,N/A,0,21000000000,N/A,0x92e52a1a235d9a103d970901066ce910aacefd37,N/A,N/A,1569,False,True,21000000000.0,0.0,0,0.0,0.0
849732,/coins/ucn/overview,/media/30002081/ucn.jpg,UCN,UCN,UC Coin,UC Coin (UCN),N/A,N/A,0,500000000,7605,0xb236e2477b8ed34b203b60e2b88884ee5b31a3c3,N/A,N/A,2571,False,True,500000000.0,0.0,0,0.0,0.0
927294,/coins/ucoint/overview,/media/35284364/ucoin.png,UCOINT,UCOINT,UCOIN,UCOIN (UCOINT),N/A,N/A,0,5000000000,7605,N/A,N/A,N/A,3641,False,False,,,,,
894138,/coins/uct/overview,/media/33434210/uct.png,UCT,UCT,UCOT,UCOT (UCT),N/A,N/A,0,1050000000,7605,0x3c4bEa627039F0B7e7d21E34bB9C9FE962977518,N/A,N/A,2779,False,True,1050000000.0,0.0,0,0.0,0.0
926110,/coins/uec/overview,/media/34835766/uec.png,UEC,UEC,United Emirates Coin,United Emirates Coin (UEC),Scrypt,N/A,0,20000000,N/A,N/A,N/A,N/A,3429,False,True,,,,,
191037,/coins/uet/overview,/media/1383837/uet.png,UET,UET,Useless Ethereum Token,Useless Ethereum Token (UET),N/A,N/A,1,3965716.0979,7605,0x27f706edde3aD952EF647Dd67E24e38CD0803DD6,N/A,N/A,1376,False,True,3965716.09795462,0.0,0,0.0,0.0
